,pval,alpha,reject
0,1.0,0.0,False
1,1.0,0.0,False
2,1.0,0.0,False
3,1.0,0.0,False
4,1.0,0.0,False
5,1.0,0.0,False
6,1.0,0.0,False
7,1.0,0.0,False
8,1.0,0.0,False
9,1.0,0.0,False
10,1.0,0.0,False
11,1.0,0.0,False
12,1.0,0.0,False
13,1.0,0.0,False
14,1.0,0.0,False
15,1.0,0.0,False
16,0.9706432488551672,2.914561184099268e-06,False
17,1.0,0.0,False
18,0.9454307703638638,3.934246084575545e-06,False
19,1.0,0.0,False
20,1.0,0.0,False
21,0.7426726037290879,5.310676728435703e-06,False
22,1.0,0.0,False
23,0.07328757319001382,7.1686637560678455e-06,False
24,0.16736658624592488,9.67668390967906e-06,False
25,0.7730160708672117,1.3062157003609271e-05,False
26,0.3838113392663727,1.7632067677262543e-05,False
27,2.198720908070809e-07,2.3800801849929e-05,True
