,pval,alpha,reject
0,1.0,0.0,False
1,1.0,0.0,False
2,1.0,0.0,False
3,1.0,0.0,False
4,1.0,0.0,False
5,1.0,0.0,False
6,1.0,0.0,False
7,1.0,0.0,False
8,1.0,0.0,False
9,1.0,0.0,False
10,1.0,0.0,False
11,1.0,0.0,False
12,1.0,0.0,False
13,1.0,0.0,False
14,1.0,0.0,False
15,1.0,0.0,False
16,1.0,0.0,False
17,1.0,0.0,False
18,1.0,0.0,False
19,0.8664362189099727,2.914561184099268e-06,False
20,0.1769909893776676,3.934246084575545e-06,False
21,0.38842699219148524,5.310676728435703e-06,False
22,0.3703018369276259,7.1686637560678455e-06,False
23,0.9657002935657722,9.67668390967906e-06,False
24,1.0,0.0,False
25,0.6006690820450625,1.3062157003609271e-05,False
26,0.5495617768171527,1.7632067677262543e-05,False
27,3.9213620432263e-08,2.3800801849929e-05,True
